event_year,event_month,occurrence_created,date,lock_down
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,No,2019-05-01,0
2019,5,Yes,2019-05-01,0
2019,5,No,2019-05-01,0
2019,6,No,2019-06-01,0
2019,6,No,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,No,2019-06-01,0
2019,6,No,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,No,2019-06-01,0
2019,6,No,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,No,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,No,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,No,2019-06-01,0
2019,6,No,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,Yes,2019-06-01,0
2019,6,No,2019-06-01,0
